genetics_bool,genetic_sd,slot_duration,start_abdominal,timestep,simultaneous_fixation,clutch_m,clutch_sd,noise_sd,n_embryos,smallest_n,total_clutches,chisquare,chi_pvalue,pearsonsR,Rsquared,pear_pvalue
False,0,15,42,2,False,10,6,20,751,9,72,1.03703703704,0.984169240243,0.987976688094,0.976097936217,0.0
True,10,30,42,2,False,10,6,20,702,14,70,1.2296819788,0.975393251882,0.972777860867,0.946296766593,0.0
True,5,60,42,2,True,10,6,20,732,21,70,16.9405940594,0.0095040674277,0.97816532015,0.956807393544,0.0
True,5,120,42,2,True,10,6,20,642,61,61,20.5806451613,0.00218145416919,0.964512926661,0.930285185696,0.0
True,5,30,42,2,False,10,6,20,740,21,70,5.52511415525,0.478426529829,0.975123472382,0.950865786389,0.0
True,10,15,42,2,False,10,6,20,907,7,86,2.88172043011,0.823539087073,0.953634619746,0.909418987977,0.0
False,0,60,42,2,True,10,6,20,696,8,65,1.58139534884,0.953905592905,0.987704668216,0.975560511616,0.0
False,0,120,42,2,False,10,6,20,787,118,74,0.735818476499,0.993685195817,0.974231291011,0.949126608386,0.0
True,5,120,42,2,False,10,6,20,799,117,76,2.28947368421,0.891244948849,0.973732117003,0.948154235683,0.0
True,5,30,42,2,False,10,6,20,809,22,81,2.66666666667,0.849368556151,0.982418864113,0.965146824565,0.0
False,0,60,42,2,True,10,6,20,687,12,75,3.51219512195,0.742346486846,0.983465161958,0.967203724785,0.0
False,0,60,42,2,False,10,6,20,690,49,66,2.16438356164,0.903976312188,0.985702446406,0.971609312851,0.0
True,5,30,42,2,True,10,6,20,855,8,82,2.88622754491,0.822985081356,0.980236611024,0.960863813592,0.0
False,0,30,42,2,False,10,6,20,806,15,84,1.22292993631,0.975736986967,0.988419012312,0.9769721439,0.0
False,0,60,42,2,False,10,6,20,661,40,72,4.64578313253,0.589977586933,0.98396144398,0.968180123239,0.0
False,0,120,42,2,False,10,6,20,854,117,84,2.12828947368,0.907529636336,0.973643450459,0.947981568621,0.0
True,5,30,42,2,True,10,6,20,915,4,83,3.03448275862,0.804506604655,0.984310286841,0.968866740781,0.0
False,0,120,42,2,False,10,6,20,679,103,61,6.35514018692,0.384604583387,0.976964422296,0.954459482432,0.0
False,0,30,42,2,False,10,6,20,716,19,70,2.24561403509,0.89578078345,0.987888281455,0.975923256636,0.0
False,0,15,42,2,False,10,6,20,784,7,70,3.07692307692,0.79913211481,0.987358113844,0.974876044974,0.0
True,5,120,42,2,False,10,6,20,775,120,78,10.6370839937,0.100261535712,0.965293452786,0.931791449991,0.0
False,0,15,42,2,False,10,6,20,798,8,79,0.850439882698,0.990652536111,0.98658450364,0.973348982823,0.0
False,0,60,42,2,True,10,6,20,720,8,63,2.39534883721,0.879991032597,0.980550095523,0.961478489831,0.0
False,0,60,42,2,False,10,6,20,798,59,76,1.51768488746,0.958311169932,0.984709495335,0.969652790203,0.0
True,5,15,42,2,False,10,6,20,716,9,63,6.51458885942,0.368075038082,0.980776660626,0.961922858029,0.0
False,0,30,42,2,False,10,6,20,778,19,74,3.82587064677,0.700227051409,0.987199861623,0.974563566789,0.0
True,5,30,42,2,False,10,6,20,773,23,77,2.33472803347,0.886486354962,0.982362463328,0.965036009356,0.0
False,0,30,42,2,True,10,6,20,908,5,82,6.78846153846,0.340854080215,0.987377716813,0.97491475566,0.0
False,0,60,42,2,True,10,6,20,767,22,74,6.15384615385,0.40617882562,0.983778213027,0.967819572427,0.0
True,10,30,42,2,False,10,6,20,729,23,68,6.51515151515,0.368017593614,0.968432516683,0.937861539369,0.0
False,0,120,42,2,False,10,6,20,527,74,59,0.977329974811,0.986457108592,0.975569332052,0.95173552164,0.0
True,10,120,42,2,False,10,6,20,848,125,74,0.417197452229,0.998705216402,0.94986976253,0.902252565768,0.0
False,0,60,42,2,False,10,6,20,757,52,76,0.299270072993,0.999500663604,0.984688927655,0.969612284246,0.0
False,0,60,42,2,False,10,6,20,723,45,65,2.0,0.919698602929,0.9847981876,0.9698274703,0.0
False,0,60,42,2,False,10,6,20,633,43,60,1.24618736383,0.974541943844,0.985869447584,0.97193856768,0.0
False,0,120,42,2,True,10,6,20,692,83,78,12.2678983834,0.0562523189409,0.977766323145,0.956026982676,0.0
True,10,120,42,2,False,10,6,20,724,115,75,6.77516778523,0.342141046343,0.958162768507,0.918075890952,0.0
True,10,120,42,2,False,10,6,20,849,131,75,8.39393939394,0.210639096081,0.933355518036,0.871152523048,0.0
True,10,30,42,2,False,10,6,20,941,25,90,1.536,0.95706743679,0.960319866513,0.92221424602,0.0
False,0,120,42,2,False,10,6,20,619,85,64,3.23580786026,0.77872144347,0.974002262125,0.948680406625,0.0
True,5,15,42,2,False,10,6,20,751,8,69,3.24159021407,0.777970769778,0.980302683769,0.960993351804,0.0
False,0,120,42,2,True,10,6,20,483,62,69,17.8313253012,0.00666784081417,0.974997122049,0.950619388004,2.35462813389e-316
False,0,30,42,2,False,10,6,20,678,20,69,1.91885441527,0.927008128797,0.988166474553,0.976472981431,0.0
False,0,30,42,2,False,10,6,20,822,24,80,1.4422310757,0.963239182303,0.988979175645,0.97807980986,0.0
True,5,120,42,2,False,10,6,20,727,103,69,5.34357005758,0.500561232739,0.966827232046,0.934754896625,0.0
True,10,120,42,2,False,10,6,20,712,106,70,3.58441558442,0.732706799964,0.95297026326,0.908152322658,0.0
True,10,60,42,2,False,10,6,20,937,66,88,6.03795620438,0.418951669559,0.962255392713,0.925935440806,0.0
True,5,30,42,2,False,10,6,20,656,18,69,4.49468085106,0.610048924143,0.979557093839,0.95953210009,0.0
True,10,30,42,2,True,10,6,20,783,7,77,3.83448275862,0.699063689569,0.946826004887,0.89647948353,0.0
False,0,120,42,2,False,10,6,20,702,107,70,2.67368421053,0.848545701132,0.978711451401,0.957876105103,0.0
False,0,60,42,2,True,10,6,20,748,17,68,4.78651685393,0.571471087228,0.98700611752,0.974181076021,0.0
False,0,120,42,2,True,10,6,20,665,94,65,29.7530364372,4.37935659786e-05,0.969246126144,0.939438053044,0.0
True,10,30,42,2,False,10,6,20,708,18,64,8.10227272727,0.230705919032,0.956190247426,0.914299789273,0.0
False,0,30,42,2,False,10,6,20,678,18,71,0.610079575597,0.996230090239,0.986353184727,0.972892605022,0.0
True,10,60,42,2,True,10,6,20,738,32,73,25.1145510836,0.00032517401841,0.961348586897,0.924191105528,0.0
False,0,120,42,2,True,10,6,20,615,83,70,8.54252873563,0.200987116736,0.968623609439,0.938231696763,0.0
False,0,120,42,2,False,10,6,20,705,109,65,2.91681415929,0.819212816701,0.974555385034,0.949758198499,0.0
True,10,60,42,2,False,1,0,20,73,2,73,4.72727272727,0.57923750271,0.947328645158,0.897431561937,7.73733706222e-37
False,0,60,42,2,False,1,0,20,82,3,82,2.0,0.919698602929,0.983337785403,0.966953200201,5.26418035142e-61
False,0,60,42,2,True,1,0,20,76,2,76,2.86956521739,0.825030761403,0.982713480852,0.965725785449,5.8482435464e-56
True,10,120,42,2,False,1,0,20,71,9,71,5.4347826087,0.48937389449,0.946580832847,0.896015273114,1.2289293343e-35
False,0,120,42,2,False,1,0,20,74,9,74,3.78723404255,0.70544327896,0.969237703441,0.939421725772,1.40723369987e-45
True,10,120,42,2,False,1,0,20,62,8,62,5.85,0.44020140563,0.962852652852,0.927085231104,8.15475634532e-36
True,5,120,42,2,False,1,0,20,73,7,73,1.05263157895,0.983538187963,0.96586854609,0.932902048326,2.17578335475e-43
True,10,120,42,2,False,1,0,20,73,9,73,5.87234042553,0.437641624181,0.941671814854,0.88674580689,2.62453775646e-35
False,0,120,42,2,True,1,0,20,64,8,64,1.38461538462,0.96678759762,0.973704379524,0.948100218704,1.53223945559e-41
True,5,120,42,2,False,1,0,20,65,8,65,3.39534883721,0.757836982471,0.962006951179,0.925457374117,3.14470086427e-37
False,0,60,42,2,False,1,0,20,77,3,77,3.4375,0.752265627875,0.982287297891,0.964888335599,2.6603968196e-56
False,0,120,42,2,False,1,0,20,74,6,74,2.42424242424,0.876847934953,0.978150800212,0.956778987955,7.34704845831e-51
False,0,120,42,2,True,1,0,20,76,10,76,2.92307692308,0.818437753189,0.975048718839,0.950720004111,4.03041283389e-50
True,5,60,42,2,True,1,0,20,69,4,69,5.0,0.543813115883,0.970269479369,0.941422862595,5.23470126977e-43
True,5,60,42,2,True,1,0,20,70,2,70,7.13043478261,0.308953027754,0.979523017986,0.959465342765,4.55946393305e-49
False,0,120,42,2,True,1,0,20,80,10,80,2.5,0.868467665482,0.975718022151,0.952025658751,3.34391429719e-53
True,10,60,42,2,False,1,0,20,119,5,119,0.96,0.987083266609,0.956539472131,0.914967761744,1.84722153599e-64
False,0,60,42,2,False,1,0,20,134,7,134,3.94736842105,0.683798912059,0.981234015709,0.962820193584,3.08463025336e-96
True,10,60,42,2,False,1,0,20,140,5,140,2.11538461538,0.908786550163,0.949000357098,0.900601677773,4.707175461e-71
True,5,120,42,2,False,1,0,20,114,11,114,0.618181818182,0.996089597845,0.969978084705,0.940857484809,1.30541569316e-70
True,5,30,42,2,False,1,0,20,120,2,120,2.0,0.919698602929,0.976532286064,0.953615305726,1.5535444855e-80
True,10,120,42,2,True,1,0,20,120,15,120,1.55,0.956104315504,0.960102806907,0.92179739983,3.82388751679e-67
True,10,60,42,2,False,1,0,20,119,5,119,3.76470588235,0.708482204544,0.951589092876,0.90552180168,8.8102555862e-62
False,0,30,42,2,False,1,0,20,126,2,126,2.74418604651,0.840200814149,0.988249347248,0.976636772337,5.11023443204e-103
True,10,60,42,2,False,1,0,20,127,5,127,2.28571428571,0.891636701089,0.956844038255,0.915550513545,6.0781828936e-69
True,5,30,42,2,False,1,0,20,116,2,116,2.35,0.884862882737,0.979189990968,0.958813038411,8.37169932769e-81
True,10,120,42,2,False,1,0,20,124,15,124,4.98666666667,0.545524356535,0.951875784332,0.906067508797,1.66224045932e-64
False,0,30,42,2,False,1,0,20,117,2,117,1.33333333333,0.969787891506,0.987366297117,0.974892204682,7.32936777853e-94
True,5,60,42,2,True,1,0,20,120,5,120,2.38461538462,0.881150958496,0.973879792291,0.948441849832,7.97846560325e-78
True,5,30,42,2,True,1,0,20,120,2,120,5.33333333333,0.501824925498,0.979827738899,0.960062397916,2.26629243926e-84
True,10,60,42,2,True,1,0,20,117,6,117,2.91803278689,0.819062072884,0.943890735048,0.89092971971,3.65924699532e-57
True,5,30,42,2,False,1,0,20,130,2,130,1.81818181818,0.93563785413,0.980524766408,0.96142881754,2.38080243086e-92
False,0,60,42,2,False,1,0,20,113,4,113,2.35,0.884862882737,0.98058926989,0.961555316224,2.21347203659e-80
False,0,120,42,2,False,1,0,20,129,17,129,0.772727272727,0.992785064106,0.976402898783,0.953362620753,2.10866426156e-86
False,0,120,42,2,True,1,0,20,125,16,125,1.55294117647,0.955900615704,0.972058004675,0.944896764453,2.82229183397e-79
True,5,30,42,2,False,1,0,20,114,2,114,1.85365853659,0.932653430677,0.984451408613,0.969144575921,1.93023982255e-86
False,0,60,42,2,False,1,0,20,127,7,127,1.69444444444,0.945549360829,0.986497371676,0.973177064325,4.3658679609e-100
False,0,60,42,2,False,1,0,20,117,6,117,2.88888888889,0.822657727697,0.988371185119,0.976877599574,6.41995406454e-96
False,0,120,42,2,True,1,0,20,120,16,120,3.51724137931,0.741674409893,0.972136730379,0.945049822552,3.43019072782e-76
True,10,120,42,2,True,1,0,20,125,17,125,6.65909090909,0.35352744047,0.932857060957,0.870222296177,2.22627264989e-56
False,0,60,42,2,False,1,0,20,107,7,107,0.916666666667,0.988574938019,0.985890694568,0.971980461635,2.44380712795e-83
False,0,60,42,2,True,1,0,20,110,7,110,1.55263157895,0.955922080049,0.981348720823,0.963045311861,3.51887144807e-79
False,0,120,42,2,True,1,0,20,107,9,107,7.12,0.309892185146,0.967423036001,0.935907330585,1.82749563122e-64
True,5,120,42,2,False,1,0,20,125,16,125,4.51764705882,0.606986387419,0.958093000947,0.917942198463,1.23811090886e-68
True,5,60,42,2,True,1,0,20,106,6,106,3.77777777778,0.706719123986,0.979477271313,0.959375725019,3.61463254642e-74
False,0,120,42,2,True,1,0,20,130,15,130,3.30666666667,0.769488462527,0.975658304435,0.951909127013,3.23616597418e-86
False,0,60,42,2,False,1,0,20,134,6,134,1.22580645161,0.975590869343,0.983701919896,0.967669467207,3.03604153316e-100
False,0,120,42,2,False,1,0,20,125,17,125,1.25,0.974343069101,0.978617618243,0.957692442736,2.4549485991e-86
False,0,120,42,2,False,1,0,20,128,17,128,2.71264367816,0.843951610724,0.977366562352,0.955245397204,7.30217689086e-87
True,10,120,42,2,True,1,0,20,114,14,114,5.19444444444,0.5191271456,0.950344125265,0.903153956426,1.31419150492e-58
False,0,120,42,2,True,1,0,20,132,17,132,0.978260869565,0.986422993148,0.97488415914,0.950399123742,1.1529655541e-86
True,5,120,42,2,True,1,0,20,135,18,135,2.95652173913,0.814283711384,0.965432863259,0.93206061346,1.54999196801e-79
True,10,30,42,2,False,1,0,20,122,2,122,3.56097560976,0.735840278115,0.953445344543,0.909058025031,2.55656209912e-64
False,0,120,42,2,True,1,0,20,113,12,113,4.88888888889,0.55814105748,0.977347571973,0.955208276441,1.07040427185e-76
False,0,120,42,2,False,1,0,20,116,12,116,3.83606557377,0.698849852085,0.970851094858,0.942551848387,1.45844527886e-72
False,0,120,42,2,True,1,0,20,121,13,121,2.92753623188,0.81788533494,0.9723981609,0.945558183322,4.60462100764e-77
True,5,60,42,2,True,1,0,20,111,4,111,8.5,0.203711090513,0.967522337594,0.936099473743,6.25597141257e-67
True,10,120,42,2,False,1,0,20,109,12,109,2.3,0.890145117917,0.95600864198,0.91395252354,8.20139486522e-59
False,0,60,42,2,True,1,0,20,116,6,116,1.33333333333,0.969787891506,0.985523357756,0.971256288683,1.0368110478e-89
True,5,60,42,2,False,1,0,20,137,7,137,1.50684931507,0.959038286155,0.98037125918,0.961127805826,4.41658395104e-97
True,10,120,42,2,True,1,0,20,115,18,115,3.36842105263,0.761385354348,0.916600592661,0.840156646466,8.32315918958e-47
False,0,30,42,2,True,1,0,20,125,2,125,1.44186046512,0.96326260407,0.99031515301,0.98072410228,2.44715698381e-107
True,10,120,42,2,True,1,0,20,111,13,111,1.01538461538,0.985022384607,0.961585508733,0.924646690605,5.02344399278e-63
False,0,60,42,2,False,1,0,20,121,6,121,1.90322580645,0.928380152948,0.987317271198,0.974795394006,5.71162295858e-97
True,5,30,42,2,True,1,0,20,120,2,120,3.21951219512,0.780834199516,0.978377972569,0.957223457208,1.30480596766e-82
False,0,120,42,2,False,1,0,20,117,13,117,1.50724637681,0.959011755935,0.972261403937,0.945292237585,2.09153037877e-74
False,0,30,42,2,True,1,0,20,113,2,113,0.545454545455,0.997240589186,0.987192215872,0.974548471079,2.51720475526e-90
True,5,60,42,2,False,1,0,20,126,5,126,0.754716981132,0.993233228737,0.978695176586,0.957844248673,4.02418860675e-87
True,10,30,42,2,False,1,0,20,130,2,130,0.95,0.987436866218,0.95871204571,0.919128786589,9.2112510579e-72
True,5,60,42,2,True,1,0,20,119,6,119,3.55555555556,0.736564201708,0.979151770403,0.958738189484,7.68221788778e-83
True,5,60,42,2,True,1,0,20,125,6,125,2.0,0.919698602929,0.980162732994,0.960718983151,2.55212566677e-88
True,10,30,42,2,False,1,0,20,128,2,128,3.56097560976,0.735840278115,0.965384994861,0.931968188304,2.12228411111e-75
True,10,120,42,2,False,1,0,20,109,15,109,3.81818181818,0.70126549982,0.920349346339,0.847042919307,1.97713825545e-45
True,10,120,42,2,False,1,0,20,111,13,111,1.66153846154,0.948051771722,0.926394935458,0.858207576442,4.7849826999e-48
True,10,60,42,2,False,1,0,20,115,6,115,2.91803278689,0.819062072884,0.962438189002,0.92628726765,8.07084407533e-66
True,5,120,42,2,True,1,0,20,134,16,134,2.17073170732,0.903345661506,0.964898617527,0.931029342105,1.6142004124e-78
True,5,30,42,2,False,1,0,20,119,2,119,2.66666666667,0.849368556151,0.978578176462,0.957615247447,3.69765932913e-82
False,0,30,42,2,False,1,0,20,127,2,127,0.790697674419,0.992320772518,0.988335481993,0.976807024966,4.92503943184e-104
False,0,120,42,2,True,1,0,20,125,13,125,1.4328358209,0.963830563889,0.972831622946,0.946401366604,5.13835549531e-80
False,0,120,42,2,True,1,0,20,130,20,130,2.93577981651,0.816862934474,0.976408449935,0.953373461105,4.46905330721e-87
False,0,120,42,2,True,1,0,20,126,18,126,1.30526315789,0.9713666928,0.976665320843,0.953875148937,1.06760332538e-84
True,5,120,42,2,True,1,0,20,124,17,124,7.63440860215,0.266129201945,0.965343945704,0.931888933507,5.00277567692e-73
False,0,120,42,2,False,1,0,20,122,14,122,3.12,0.793641913711,0.973736127527,0.948162046051,5.64520958355e-79
False,0,60,42,2,False,1,0,20,116,5,116,8.41509433962,0.209241762437,0.984243800123,0.96873585808,1.25015275502e-87
True,10,120,42,2,False,1,0,20,111,16,111,2.43373493976,0.875808819645,0.951102908459,0.90459674248,1.94888473561e-57
False,0,60,42,2,False,1,0,20,113,4,113,2.53658536585,0.864350920388,0.981453003776,0.963249998622,1.81162326959e-81
True,10,60,42,2,True,1,0,20,112,6,112,2.8064516129,0.832717635788,0.956798682454,0.915463718745,7.69930357167e-61
True,10,120,42,2,False,1,0,20,125,13,125,1.22388059701,0.975688749202,0.953380502894,0.908934383299,7.52989213054e-66
False,0,60,42,2,True,1,0,20,128,7,128,5.38888888889,0.494986381333,0.985361642977,0.970937567451,1.11457570856e-98
False,0,60,42,2,False,1,0,20,125,8,125,1.82926829268,0.934711931284,0.987707064597,0.975565245455,5.29517699086e-101
True,10,30,42,2,False,1,0,20,115,2,115,1.02564102564,0.984621599856,0.933762133189,0.871911721378,3.00560010833e-52
True,5,60,42,2,True,1,0,20,124,4,124,2.19512195122,0.900906978644,0.975729302662,0.952047672074,2.49894133065e-82
True,10,120,42,2,True,1,0,20,129,19,129,4.83168316832,0.565575371187,0.953210197725,0.908609681048,7.70582067114e-68
True,5,30,42,2,False,1,0,20,116,2,116,1.11627906977,0.980817955886,0.982901035748,0.966094446074,1.27447776957e-85
True,5,120,42,2,True,1,0,20,126,17,126,5.34042553191,0.500949242346,0.964596593452,0.9304465881,1.24020603509e-73
True,10,30,42,2,False,1,0,20,132,2,132,6.0,0.423190081127,0.947175041425,0.897140559099,4.60465297945e-66
False,0,120,42,2,False,1,0,20,124,13,124,1.66153846154,0.948051771722,0.975596262419,0.951788067246,3.4741608239e-82
False,0,30,42,2,False,1,0,20,131,2,131,1.5,0.959494560255,0.988223063433,0.976584823101,4.82452105343e-107
False,0,120,42,2,True,1,0,20,123,16,123,0.729411764706,0.993834194536,0.97367837789,0.94804958357,1.45941160507e-79
True,5,120,42,2,False,1,0,20,121,12,121,2.09090909091,0.911150596517,0.962712688581,0.926815720755,2.0527386112e-69
False,0,120,42,2,True,1,0,20,133,18,133,2.0824742268,0.911959236126,0.973018132842,0.946764286839,2.63313281568e-85
False,0,60,42,2,False,1,0,20,114,5,114,0.490566037736,0.997951414951,0.982207087366,0.964730762472,3.45302242789e-83
True,10,30,42,2,True,1,0,20,120,3,120,2.45901639344,0.873025891898,0.968147155325,0.937308914363,8.20422379276e-73
False,0,60,42,2,False,1,0,20,124,4,124,3.06976744186,0.800040734796,0.988326485352,0.976789241647,1.47888951137e-101
True,10,30,42,2,True,1,0,20,116,3,116,2.45901639344,0.873025891898,0.953155061048,0.908504570401,4.92902787651e-61
False,0,60,42,2,True,1,0,20,105,4,105,3.66666666667,0.721679409388,0.981773491133,0.963879187892,4.2346034575e-76
True,10,120,42,2,True,1,0,20,110,14,110,1.4,0.965858415874,0.936108052458,0.876298285876,7.95481463983e-51
False,0,30,42,2,True,1,0,20,118,2,118,0.333333333333,0.999318702996,0.9890400931,0.978200305758,3.18861843783e-98
True,5,120,42,2,True,1,0,20,111,17,111,1.40909090909,0.965303067481,0.969387598357,0.939712315848,2.61782977322e-68
True,10,60,42,2,False,1,0,20,130,5,130,3.14285714286,0.790715038822,0.950416680864,0.903291867265,8.68655802963e-67
True,10,60,42,2,True,1,0,20,137,8,137,3.36470588235,0.761874223173,0.967043289352,0.935172723482,4.40507663759e-82
True,10,60,42,2,True,1,0,20,120,6,120,4.06557377049,0.667802759852,0.958027136349,0.91781599398,7.17511348353e-66
False,0,120,42,2,False,1,0,20,118,15,118,2.04938271605,0.915101275063,0.973961366756,0.948600743933,1.30475958614e-76
False,0,120,42,2,False,1,0,20,101,15,101,2.05128205128,0.914922253169,0.969701664933,0.940321318973,2.08528947997e-62
True,5,60,42,2,False,1,0,20,128,4,128,4.36842105263,0.626950564061,0.98419756925,0.968644855318,1.33400060142e-96
False,0,30,42,2,True,1,0,20,120,2,120,2.33333333333,0.886634179201,0.985561462558,0.97133139648,7.21563004196e-93
True,10,120,42,2,True,1,0,20,130,19,130,8.4347826087,0.207948254284,0.951207760973,0.904796204535,3.18224386307e-67
True,5,120,42,2,True,1,0,20,119,17,119,7.31764705882,0.292467553289,0.964584346038,0.930422960621,1.46745310884e-69
False,0,120,42,2,True,1,0,20,113,13,113,3.05555555556,0.801842426802,0.976526231216,0.953603480253,7.55735296196e-76
False,0,120,42,2,True,1,0,20,111,14,111,5.01408450704,0.542007944166,0.972492064533,0.945740815579,8.373619761e-71
False,0,120,42,2,False,1,0,20,113,11,113,3.79310344828,0.704651203664,0.975198002921,0.951011144902,1.54671204956e-74
True,5,30,42,2,True,1,0,20,134,3,134,0.896551724138,0.989231649882,0.98337093823,0.967018402156,1.13222933045e-99
False,0,30,42,2,True,1,0,20,114,2,114,0.829268292683,0.991265838825,0.986236342614,0.972662123493,2.19331584436e-89
False,0,120,42,2,False,1,0,20,108,13,108,3.44444444444,0.751345851833,0.979249774489,0.958930120837,2.59381414267e-75
True,5,60,42,2,True,1,0,20,118,6,118,2.22950819672,0.89742716995,0.981713909911,0.963762200912,2.03253025646e-85
True,5,60,42,2,True,1,0,20,120,7,120,0.676056338028,0.994993288782,0.978977087599,0.958396138044,2.52949959631e-83
True,5,120,42,2,False,1,0,20,124,14,124,4.32432432432,0.632876184168,0.975889568397,0.952360449706,1.67618269434e-82
False,0,60,42,2,False,1,0,20,123,6,123,1.44615384615,0.962990800026,0.98433652422,0.968918392914,4.60100799834e-93
True,10,60,42,2,True,1,0,20,121,7,121,15.3055555556,0.0180087741901,0.962624263976,0.926645473596,2.35730253784e-69
True,5,120,42,2,False,1,0,20,120,15,120,2.65789473684,0.850395095591,0.966998791555,0.935086662869,6.41363712709e-72
True,5,120,42,2,True,1,0,20,120,16,120,9.84090909091,0.131513544657,0.969862161464,0.940632612239,3.29207153633e-74
False,0,120,42,2,False,1,0,20,115,14,115,5.2,0.518429575936,0.976854166468,0.954244062546,1.58383797462e-77
False,0,120,42,2,True,1,0,20,109,14,109,2.08219178082,0.911986259708,0.973785720878,0.948258630186,1.22428287565e-70
False,0,120,42,2,False,1,0,20,131,16,131,1.52808988764,0.95760685564,0.971940881654,0.94466907743,6.01727747739e-83
True,10,120,42,2,False,1,0,20,123,12,123,4.42424242424,0.619465346889,0.936497773033,0.877028078896,6.62079407631e-57
True,10,120,42,2,True,1,0,20,128,17,128,1.74712643678,0.941425348552,0.937396470221,0.878712142382,1.44209598726e-59
False,0,30,42,2,True,1,0,20,119,2,119,2.33333333333,0.886634179201,0.988327687849,0.976791618569,1.82875472077e-97
False,0,60,42,2,True,1,0,20,103,6,103,2.44444444444,0.874632669242,0.98410592086,0.968464463472,1.24433321282e-77
True,10,120,42,2,False,1,0,20,123,15,123,2.07594936709,0.912582616837,0.946818871211,0.896465974882,1.97471211665e-61
True,5,120,42,2,False,1,0,20,123,18,123,2.4,0.879487098784,0.971346455796,0.943513937188,2.31480132026e-77
True,10,60,42,2,False,1,0,20,138,3,138,2.66666666667,0.849368556151,0.945669226125,0.894290285239,3.14829245617e-68
True,10,30,42,2,False,1,0,20,128,2,128,1.85365853659,0.932653430677,0.932173692332,0.868947792677,1.90493189379e-57
True,10,120,42,2,False,1,0,20,124,14,124,4.26470588235,0.640902937247,0.928145061143,0.861453254524,3.36564948089e-54
False,0,120,42,2,True,1,0,20,131,17,131,1.52808988764,0.95760685564,0.975514881189,0.951629283421,1.02795458398e-86
False,0,30,42,2,False,1,0,20,130,3,130,2.52307692308,0.865876102729,0.985759959446,0.971722697647,5.56735546712e-101
True,5,60,42,2,False,1,0,20,118,7,118,3.57894736842,0.733438187015,0.984597403054,0.969432046101,1.04917970237e-89
False,0,120,42,2,True,1,0,20,114,16,114,3.83333333333,0.69921897174,0.977580284301,0.955663212254,1.27300245679e-77
True,10,60,42,2,False,1,0,20,117,6,117,4.16129032258,0.654859736552,0.950546575818,0.9035387928,3.10855150006e-60
False,0,30,42,2,True,1,0,20,122,2,122,2.33333333333,0.886634179201,0.985555897246,0.971320426596,2.09903455733e-94
True,10,120,42,2,True,1,0,20,113,17,113,7.50561797753,0.276604255766,0.946674345332,0.89619231611,2.00628716886e-56
True,10,120,42,2,True,1,0,20,128,14,128,4.42253521127,0.619693986392,0.94304904929,0.889341509367,4.43584547457e-62
False,0,30,42,2,True,1,0,20,113,2,113,1.76744186047,0.9397968076,0.989135723652,0.978389479804,2.86338323616e-94
True,5,60,42,2,False,1,0,20,107,5,107,1.48148148148,0.960715176289,0.978672224133,0.95779932229,5.35507199404e-74
False,0,60,42,2,True,1,0,20,126,6,126,0.774193548387,0.992747823472,0.988268311569,0.976674255651,4.62592080295e-103
True,5,120,42,2,False,1,0,20,122,12,122,4.90625,0.555892393112,0.963895725477,0.929094969592,8.27496596685e-71
True,5,60,42,2,True,1,0,20,112,6,112,4.03076923077,0.672512335439,0.980452205355,0.961286526985,1.66376358365e-79
False,0,60,42,2,False,1,0,20,132,6,132,0.8,0.992073668133,0.985428129027,0.971068597478,6.9091876141e-102
False,0,120,42,2,False,1,0,20,124,15,124,3.30769230769,0.769354295428,0.973148154836,0.94701733126,1.10067509817e-79
False,0,60,42,2,False,1,0,20,110,4,110,2.33333333333,0.886634179201,0.989142407868,0.978402703043,8.83984283114e-92
False,0,60,42,2,True,1,0,20,112,5,112,1.30769230769,0.971231846109,0.987543498095,0.975242160629,3.46579468373e-90
False,0,120,42,2,False,1,0,20,142,21,142,2.45045045045,0.873971312299,0.976696048216,0.953935170601,1.87956013364e-95
False,0,120,42,2,True,1,0,20,114,16,114,3.69411764706,0.717989318358,0.975370273648,0.951347170716,2.31766767582e-75
False,0,30,42,2,True,1,0,20,128,2,128,1.44186046512,0.96326260407,0.986284995138,0.972758091634,1.89129797788e-100
False,0,120,42,2,False,1,0,20,122,15,122,1.9,0.92866188257,0.970630776255,0.942124103813,4.20761443118e-76
True,10,60,42,2,False,1,0,20,115,3,115,8.5,0.203711090513,0.95564967821,0.913266307462,7.96885848236e-62
True,10,60,42,2,True,1,0,20,119,5,119,5.08333333333,0.533170350822,0.948150220869,0.898988841333,4.41814565871e-60
True,5,60,42,2,True,1,0,20,126,6,126,0.53125,0.9974371746,0.982055488752,0.964432982989,1.06422150265e-91
False,0,30,42,2,True,1,0,20,132,2,132,1.11627906977,0.980817955886,0.985369604042,0.970953256571,8.94890377839e-102
False,0,60,42,2,False,1,0,20,117,2,117,1.0,0.985612322033,0.985772992513,0.971748392769,6.48252139165e-91
True,10,30,42,2,False,1,0,20,129,2,129,5.67441860465,0.460631395708,0.973733714646,0.948157347038,1.75064275794e-83
True,10,60,42,2,False,1,0,20,132,6,132,15.4516129032,0.0170205202153,0.930238406183,0.865343492338,1.88280778186e-58
True,5,120,42,2,False,1,0,20,112,13,112,2.45070422535,0.87394333992,0.968897262307,0.938761904907,1.51327684615e-68
False,0,120,42,2,True,1,0,20,121,18,121,6.76086956522,0.343529171103,0.976135023851,0.952839584789,8.94201177939e-81
